id,job_label,company,skills_dictionary,skill_name,skill_category
1150,Associate IT Software Engineer @ Ford Motor Company,Ford Motor Company,"('Tdd', 'Software_Development_Engineering')",Tdd,Software_Development_Engineering
1150,Associate IT Software Engineer @ Ford Motor Company,Ford Motor Company,"('Javascript', 'Software_Development_Engineering')",Javascript,Software_Development_Engineering
1150,Associate IT Software Engineer @ Ford Motor Company,Ford Motor Company,"('Typescript', 'Software_Development_Engineering')",Typescript,Software_Development_Engineering
1150,Associate IT Software Engineer @ Ford Motor Company,Ford Motor Company,"('React', 'Software_Development_Engineering')",React,Software_Development_Engineering
1150,Associate IT Software Engineer @ Ford Motor Company,Ford Motor Company,"('Angular', 'Software_Development_Engineering')",Angular,Software_Development_Engineering
1148,"Director, Software Engineering @ Capital One",Capital One,"('Java', 'Programming_Tools')",Java,Programming_Tools
1148,"Director, Software Engineering @ Capital One",Capital One,"('Machine Learning', 'Machine_Learning_and_Artificial_Intelligence')",Machine Learning,Machine_Learning_and_Artificial_Intelligence
1148,"Director, Software Engineering @ Capital One",Capital One,"('Api', 'Software_Development_Engineering')",Api,Software_Development_Engineering
1148,"Director, Software Engineering @ Capital One",Capital One,"('Microservices', 'Software_Development_Engineering')",Microservices,Software_Development_Engineering
1148,"Director, Software Engineering @ Capital One",Capital One,"('Cloud Computing', 'Software_Development_Engineering')",Cloud Computing,Software_Development_Engineering
1148,"Director, Software Engineering @ Capital One",Capital One,"('Go', 'Software_Development_Engineering')",Go,Software_Development_Engineering
1147,"Internal Software Engineer, BPE @ Meta",Meta,"('Python', 'Programming_Tools')",Python,Programming_Tools
1147,"Internal Software Engineer, BPE @ Meta",Meta,"('Sql', 'Programming_Tools')",Sql,Programming_Tools
1147,"Internal Software Engineer, BPE @ Meta",Meta,"('Java', 'Programming_Tools')",Java,Programming_Tools
1147,"Internal Software Engineer, BPE @ Meta",Meta,"('Git', 'Programming_Tools')",Git,Programming_Tools
1147,"Internal Software Engineer, BPE @ Meta",Meta,"('Machine Learning', 'Machine_Learning_and_Artificial_Intelligence')",Machine Learning,Machine_Learning_and_Artificial_Intelligence
1147,"Internal Software Engineer, BPE @ Meta",Meta,"('Api', 'Software_Development_Engineering')",Api,Software_Development_Engineering
1147,"Internal Software Engineer, BPE @ Meta",Meta,"('Unit Testing', 'Software_Development_Engineering')",Unit Testing,Software_Development_Engineering
1147,"Internal Software Engineer, BPE @ Meta",Meta,"('Javascript', 'Software_Development_Engineering')",Javascript,Software_Development_Engineering
1147,"Internal Software Engineer, BPE @ Meta",Meta,"('Html', 'Software_Development_Engineering')",Html,Software_Development_Engineering
1147,"Internal Software Engineer, BPE @ Meta",Meta,"('Css', 'Software_Development_Engineering')",Css,Software_Development_Engineering
1147,"Internal Software Engineer, BPE @ Meta",Meta,"('React', 'Software_Development_Engineering')",React,Software_Development_Engineering
1145,Software Engineer @ DTCC,DTCC,"('Financial Markets', 'Finance_Fintech_Banking')",Financial Markets,Finance_Fintech_Banking
1144,Senior Software Engineer - Frontend @ Oracle,Oracle,"('Python', 'Programming_Tools')",Python,Programming_Tools
1144,Senior Software Engineer - Frontend @ Oracle,Oracle,"('Sql', 'Programming_Tools')",Sql,Programming_Tools
1144,Senior Software Engineer - Frontend @ Oracle,Oracle,"('Java', 'Programming_Tools')",Java,Programming_Tools
1144,Senior Software Engineer - Frontend @ Oracle,Oracle,"('Kubernetes', 'MLOps_DevOps_Cloud')",Kubernetes,MLOps_DevOps_Cloud
1144,Senior Software Engineer - Frontend @ Oracle,Oracle,"('Spark', 'MLOps_DevOps_Cloud')",Spark,MLOps_DevOps_Cloud
1144,Senior Software Engineer - Frontend @ Oracle,Oracle,"('Hadoop', 'MLOps_DevOps_Cloud')",Hadoop,MLOps_DevOps_Cloud
1144,Senior Software Engineer - Frontend @ Oracle,Oracle,"('Life Insurance', 'Insurance_Risk_Underwriting')",Life Insurance,Insurance_Risk_Underwriting
1144,Senior Software Engineer - Frontend @ Oracle,Oracle,"('Communication Skills', 'Soft_Skills_Misc')",Communication Skills,Soft_Skills_Misc
1144,Senior Software Engineer - Frontend @ Oracle,Oracle,"('Problem Solving', 'Soft_Skills_Misc')",Problem Solving,Soft_Skills_Misc
1144,Senior Software Engineer - Frontend @ Oracle,Oracle,"('Agile', 'Software_Development_Engineering')",Agile,Software_Development_Engineering
1144,Senior Software Engineer - Frontend @ Oracle,Oracle,"('Javascript', 'Software_Development_Engineering')",Javascript,Software_Development_Engineering
1144,Senior Software Engineer - Frontend @ Oracle,Oracle,"('Ruby', 'Software_Development_Engineering')",Ruby,Software_Development_Engineering
1144,Senior Software Engineer - Frontend @ Oracle,Oracle,"('React', 'Software_Development_Engineering')",React,Software_Development_Engineering
1140,"Software Engineer, OS Frameworks @ Meta",Meta,"('Java', 'Programming_Tools')",Java,Programming_Tools
1140,"Software Engineer, OS Frameworks @ Meta",Meta,"('Machine Learning', 'Machine_Learning_and_Artificial_Intelligence')",Machine Learning,Machine_Learning_and_Artificial_Intelligence
1138,Software Engineer (Technical Leadership) @ Meta,Meta,"('Python', 'Programming_Tools')",Python,Programming_Tools
1138,Software Engineer (Technical Leadership) @ Meta,Meta,"('Java', 'Programming_Tools')",Java,Programming_Tools
1138,Software Engineer (Technical Leadership) @ Meta,Meta,"('Machine Learning', 'Machine_Learning_and_Artificial_Intelligence')",Machine Learning,Machine_Learning_and_Artificial_Intelligence
1138,Software Engineer (Technical Leadership) @ Meta,Meta,"('Deep Learning', 'Machine_Learning_and_Artificial_Intelligence')",Deep Learning,Machine_Learning_and_Artificial_Intelligence
1138,Software Engineer (Technical Leadership) @ Meta,Meta,"('Classification', 'Machine_Learning_and_Artificial_Intelligence')",Classification,Machine_Learning_and_Artificial_Intelligence
1138,Software Engineer (Technical Leadership) @ Meta,Meta,"('Regression', 'Machine_Learning_and_Artificial_Intelligence')",Regression,Machine_Learning_and_Artificial_Intelligence
1138,Software Engineer (Technical Leadership) @ Meta,Meta,"('Fraud Detection', 'Finance_Fintech_Banking')",Fraud Detection,Finance_Fintech_Banking
1136,Software Engineer @ GE HealthCare,GE HealthCare,"('Python', 'Programming_Tools')",Python,Programming_Tools
1136,Software Engineer @ GE HealthCare,GE HealthCare,"('Machine Learning', 'Machine_Learning_and_Artificial_Intelligence')",Machine Learning,Machine_Learning_and_Artificial_Intelligence
1135,"Sr. Professional, Software Engineering @ Under Armour, Inc.","Under Armour, Inc.","('Cms', 'Healthcare_Pharma_Biotech')",Cms,Healthcare_Pharma_Biotech
1135,"Sr. Professional, Software Engineering @ Under Armour, Inc.","Under Armour, Inc.","('Problem Solving', 'Soft_Skills_Misc')",Problem Solving,Soft_Skills_Misc
1135,"Sr. Professional, Software Engineering @ Under Armour, Inc.","Under Armour, Inc.","('Agile', 'Software_Development_Engineering')",Agile,Software_Development_Engineering
1135,"Sr. Professional, Software Engineering @ Under Armour, Inc.","Under Armour, Inc.","('Go', 'Software_Development_Engineering')",Go,Software_Development_Engineering
1131,"Software Engineer, Camera Driver @ Meta",Meta,"('Machine Learning', 'Machine_Learning_and_Artificial_Intelligence')",Machine Learning,Machine_Learning_and_Artificial_Intelligence
1131,"Software Engineer, Camera Driver @ Meta",Meta,"('Computer Vision', 'Machine_Learning_and_Artificial_Intelligence')",Computer Vision,Machine_Learning_and_Artificial_Intelligence
1131,"Software Engineer, Camera Driver @ Meta",Meta,"('C++', 'Software_Development_Engineering')",C++,Software_Development_Engineering
1129,Senior Software Engineer II @ Cleo,Cleo,"('Sql', 'Programming_Tools')",Sql,Programming_Tools
1129,Senior Software Engineer II @ Cleo,Cleo,"('Aws', 'MLOps_DevOps_Cloud')",Aws,MLOps_DevOps_Cloud
1129,Senior Software Engineer II @ Cleo,Cleo,"('Ci/Cd', 'Software_Development_Engineering')",Ci/Cd,Software_Development_Engineering
1129,Senior Software Engineer II @ Cleo,Cleo,"('Agile', 'Software_Development_Engineering')",Agile,Software_Development_Engineering
1129,Senior Software Engineer II @ Cleo,Cleo,"('Typescript', 'Software_Development_Engineering')",Typescript,Software_Development_Engineering
1129,Senior Software Engineer II @ Cleo,Cleo,"('Go', 'Software_Development_Engineering')",Go,Software_Development_Engineering
1129,Senior Software Engineer II @ Cleo,Cleo,"('Angular', 'Software_Development_Engineering')",Angular,Software_Development_Engineering
1129,Senior Software Engineer II @ Cleo,Cleo,"('Node.Js', 'Software_Development_Engineering')",Node.Js,Software_Development_Engineering
1126,Senior Software Engineer @ Oracle,Oracle,"('Java', 'Programming_Tools')",Java,Programming_Tools
1126,Senior Software Engineer @ Oracle,Oracle,"('Aws', 'MLOps_DevOps_Cloud')",Aws,MLOps_DevOps_Cloud
1126,Senior Software Engineer @ Oracle,Oracle,"('Gcp', 'MLOps_DevOps_Cloud')",Gcp,MLOps_DevOps_Cloud
1126,Senior Software Engineer @ Oracle,Oracle,"('Life Insurance', 'Insurance_Risk_Underwriting')",Life Insurance,Insurance_Risk_Underwriting
1126,Senior Software Engineer @ Oracle,Oracle,"('Data Structures', 'Software_Development_Engineering')",Data Structures,Software_Development_Engineering
1126,Senior Software Engineer @ Oracle,Oracle,"('System Design', 'Software_Development_Engineering')",System Design,Software_Development_Engineering
1124,Senior Software Engineer @ Oracle,Oracle,"('Python', 'Programming_Tools')",Python,Programming_Tools
1124,Senior Software Engineer @ Oracle,Oracle,"('Scala', 'Programming_Tools')",Scala,Programming_Tools
1124,Senior Software Engineer @ Oracle,Oracle,"('Java', 'Programming_Tools')",Java,Programming_Tools
1124,Senior Software Engineer @ Oracle,Oracle,"('Life Insurance', 'Insurance_Risk_Underwriting')",Life Insurance,Insurance_Risk_Underwriting
1124,Senior Software Engineer @ Oracle,Oracle,"('Api', 'Software_Development_Engineering')",Api,Software_Development_Engineering
1124,Senior Software Engineer @ Oracle,Oracle,"('Data Structures', 'Software_Development_Engineering')",Data Structures,Software_Development_Engineering
1124,Senior Software Engineer @ Oracle,Oracle,"('Ci/Cd', 'Software_Development_Engineering')",Ci/Cd,Software_Development_Engineering
1124,Senior Software Engineer @ Oracle,Oracle,"('System Design', 'Software_Development_Engineering')",System Design,Software_Development_Engineering
1124,Senior Software Engineer @ Oracle,Oracle,"('Go', 'Software_Development_Engineering')",Go,Software_Development_Engineering
1122,Principal Software Engineer @ Oracle,Oracle,"('Java', 'Programming_Tools')",Java,Programming_Tools
1122,Principal Software Engineer @ Oracle,Oracle,"('Aws', 'MLOps_DevOps_Cloud')",Aws,MLOps_DevOps_Cloud
1122,Principal Software Engineer @ Oracle,Oracle,"('Gcp', 'MLOps_DevOps_Cloud')",Gcp,MLOps_DevOps_Cloud
1122,Principal Software Engineer @ Oracle,Oracle,"('Life Insurance', 'Insurance_Risk_Underwriting')",Life Insurance,Insurance_Risk_Underwriting
1122,Principal Software Engineer @ Oracle,Oracle,"('Data Structures', 'Software_Development_Engineering')",Data Structures,Software_Development_Engineering
1122,Principal Software Engineer @ Oracle,Oracle,"('System Design', 'Software_Development_Engineering')",System Design,Software_Development_Engineering
1120,Software Engineering Intern @ Teradata,Teradata,"('Python', 'Programming_Tools')",Python,Programming_Tools
1120,Software Engineering Intern @ Teradata,Teradata,"('Java', 'Programming_Tools')",Java,Programming_Tools
1120,Software Engineering Intern @ Teradata,Teradata,"('Aws', 'MLOps_DevOps_Cloud')",Aws,MLOps_DevOps_Cloud
1120,Software Engineering Intern @ Teradata,Teradata,"('Communication Skills', 'Soft_Skills_Misc')",Communication Skills,Soft_Skills_Misc
1120,Software Engineering Intern @ Teradata,Teradata,"('Scrum', 'Software_Development_Engineering')",Scrum,Software_Development_Engineering
1118,Senior Software Engineer @ Oracle,Oracle,"('Life Insurance', 'Insurance_Risk_Underwriting')",Life Insurance,Insurance_Risk_Underwriting
1116,Principal Software Engineer @ Oracle,Oracle,"('Life Insurance', 'Insurance_Risk_Underwriting')",Life Insurance,Insurance_Risk_Underwriting
1116,Principal Software Engineer @ Oracle,Oracle,"('Rest', 'Software_Development_Engineering')",Rest,Software_Development_Engineering
1113,Staff Software Engineer @ The Hertz Corporation,The Hertz Corporation,"('Communication Skills', 'Soft_Skills_Misc')",Communication Skills,Soft_Skills_Misc
1113,Staff Software Engineer @ The Hertz Corporation,The Hertz Corporation,"('Data Structures', 'Software_Development_Engineering')",Data Structures,Software_Development_Engineering
1113,Staff Software Engineer @ The Hertz Corporation,The Hertz Corporation,"('Ci/Cd', 'Software_Development_Engineering')",Ci/Cd,Software_Development_Engineering
1113,Staff Software Engineer @ The Hertz Corporation,The Hertz Corporation,"('Agile', 'Software_Development_Engineering')",Agile,Software_Development_Engineering
1112,Principal Software Engineer @ Oracle,Oracle,"('Life Insurance', 'Insurance_Risk_Underwriting')",Life Insurance,Insurance_Risk_Underwriting
1111,Staff Software Engineer @ Indeed,Indeed,"('Python', 'Programming_Tools')",Python,Programming_Tools
1111,Staff Software Engineer @ Indeed,Indeed,"('Java', 'Programming_Tools')",Java,Programming_Tools
1111,Staff Software Engineer @ Indeed,Indeed,"('Provider', 'Healthcare_Pharma_Biotech')",Provider,Healthcare_Pharma_Biotech
1111,Staff Software Engineer @ Indeed,Indeed,"('Life Insurance', 'Insurance_Risk_Underwriting')",Life Insurance,Insurance_Risk_Underwriting
1111,Staff Software Engineer @ Indeed,Indeed,"('Communication Skills', 'Soft_Skills_Misc')",Communication Skills,Soft_Skills_Misc
1111,Staff Software Engineer @ Indeed,Indeed,"('Ruby', 'Software_Development_Engineering')",Ruby,Software_Development_Engineering
1111,Staff Software Engineer @ Indeed,Indeed,"('Django', 'Software_Development_Engineering')",Django,Software_Development_Engineering
1110,Principal Software Engineer @ Oracle,Oracle,"('Python', 'Programming_Tools')",Python,Programming_Tools
1110,Principal Software Engineer @ Oracle,Oracle,"('Java', 'Programming_Tools')",Java,Programming_Tools
1110,Principal Software Engineer @ Oracle,Oracle,"('Aws', 'MLOps_DevOps_Cloud')",Aws,MLOps_DevOps_Cloud
1110,Principal Software Engineer @ Oracle,Oracle,"('Gcp', 'MLOps_DevOps_Cloud')",Gcp,MLOps_DevOps_Cloud
1110,Principal Software Engineer @ Oracle,Oracle,"('Life Insurance', 'Insurance_Risk_Underwriting')",Life Insurance,Insurance_Risk_Underwriting
1110,Principal Software Engineer @ Oracle,Oracle,"('Communication Skills', 'Soft_Skills_Misc')",Communication Skills,Soft_Skills_Misc
1110,Principal Software Engineer @ Oracle,Oracle,"('Data Structures', 'Software_Development_Engineering')",Data Structures,Software_Development_Engineering
1110,Principal Software Engineer @ Oracle,Oracle,"('Agile', 'Software_Development_Engineering')",Agile,Software_Development_Engineering
1109,IT Software Engineer @ Nelnet,Nelnet,"('Sql', 'Programming_Tools')",Sql,Programming_Tools
1109,IT Software Engineer @ Nelnet,Nelnet,"('Life Insurance', 'Insurance_Risk_Underwriting')",Life Insurance,Insurance_Risk_Underwriting
1109,IT Software Engineer @ Nelnet,Nelnet,"('Rest', 'Software_Development_Engineering')",Rest,Software_Development_Engineering
1109,IT Software Engineer @ Nelnet,Nelnet,"('Agile', 'Software_Development_Engineering')",Agile,Software_Development_Engineering
1109,IT Software Engineer @ Nelnet,Nelnet,"('Go', 'Software_Development_Engineering')",Go,Software_Development_Engineering
1109,IT Software Engineer @ Nelnet,Nelnet,"('Jira', 'Productivity_Tools')",Jira,Productivity_Tools
1108,Principal Software Engineer @ Oracle,Oracle,"('Life Insurance', 'Insurance_Risk_Underwriting')",Life Insurance,Insurance_Risk_Underwriting
1108,Principal Software Engineer @ Oracle,Oracle,"('Kpis', 'General_Business_Analytical')",Kpis,General_Business_Analytical
1107,Senior Software Engineer @ Oracle,Oracle,"('Python', 'Programming_Tools')",Python,Programming_Tools
1107,Senior Software Engineer @ Oracle,Oracle,"('Sql', 'Programming_Tools')",Sql,Programming_Tools
1107,Senior Software Engineer @ Oracle,Oracle,"('Docker', 'MLOps_DevOps_Cloud')",Docker,MLOps_DevOps_Cloud
1107,Senior Software Engineer @ Oracle,Oracle,"('Kubernetes', 'MLOps_DevOps_Cloud')",Kubernetes,MLOps_DevOps_Cloud
1107,Senior Software Engineer @ Oracle,Oracle,"('Aws', 'MLOps_DevOps_Cloud')",Aws,MLOps_DevOps_Cloud
1107,Senior Software Engineer @ Oracle,Oracle,"('Gcp', 'MLOps_DevOps_Cloud')",Gcp,MLOps_DevOps_Cloud
1107,Senior Software Engineer @ Oracle,Oracle,"('Life Insurance', 'Insurance_Risk_Underwriting')",Life Insurance,Insurance_Risk_Underwriting
1107,Senior Software Engineer @ Oracle,Oracle,"('Api', 'Software_Development_Engineering')",Api,Software_Development_Engineering
1107,Senior Software Engineer @ Oracle,Oracle,"('Rest', 'Software_Development_Engineering')",Rest,Software_Development_Engineering
1107,Senior Software Engineer @ Oracle,Oracle,"('Data Structures', 'Software_Development_Engineering')",Data Structures,Software_Development_Engineering
1107,Senior Software Engineer @ Oracle,Oracle,"('Ci/Cd', 'Software_Development_Engineering')",Ci/Cd,Software_Development_Engineering
1107,Senior Software Engineer @ Oracle,Oracle,"('Agile', 'Software_Development_Engineering')",Agile,Software_Development_Engineering
1107,Senior Software Engineer @ Oracle,Oracle,"('Scrum', 'Software_Development_Engineering')",Scrum,Software_Development_Engineering
1106,Senior Software Engineer @ General Motors,General Motors,"('Life Insurance', 'Insurance_Risk_Underwriting')",Life Insurance,Insurance_Risk_Underwriting
1106,Senior Software Engineer @ General Motors,General Motors,"('Javascript', 'Software_Development_Engineering')",Javascript,Software_Development_Engineering
1106,Senior Software Engineer @ General Motors,General Motors,"('Typescript', 'Software_Development_Engineering')",Typescript,Software_Development_Engineering
1106,Senior Software Engineer @ General Motors,General Motors,"('React', 'Software_Development_Engineering')",React,Software_Development_Engineering
1106,Senior Software Engineer @ General Motors,General Motors,"('Angular', 'Software_Development_Engineering')",Angular,Software_Development_Engineering
1105,Principal Software Engineer @ Oracle,Oracle,"('Sql', 'Programming_Tools')",Sql,Programming_Tools
1105,Principal Software Engineer @ Oracle,Oracle,"('Java', 'Programming_Tools')",Java,Programming_Tools
1105,Principal Software Engineer @ Oracle,Oracle,"('Aws', 'MLOps_DevOps_Cloud')",Aws,MLOps_DevOps_Cloud
1105,Principal Software Engineer @ Oracle,Oracle,"('Life Insurance', 'Insurance_Risk_Underwriting')",Life Insurance,Insurance_Risk_Underwriting
1105,Principal Software Engineer @ Oracle,Oracle,"('Communication Skills', 'Soft_Skills_Misc')",Communication Skills,Soft_Skills_Misc
1105,Principal Software Engineer @ Oracle,Oracle,"('Agile', 'Software_Development_Engineering')",Agile,Software_Development_Engineering
1104,Senior Software Engineer @ Oracle,Oracle,"('Python', 'Programming_Tools')",Python,Programming_Tools
1104,Senior Software Engineer @ Oracle,Oracle,"('Java', 'Programming_Tools')",Java,Programming_Tools
1104,Senior Software Engineer @ Oracle,Oracle,"('Life Insurance', 'Insurance_Risk_Underwriting')",Life Insurance,Insurance_Risk_Underwriting
1104,Senior Software Engineer @ Oracle,Oracle,"('Data Structures', 'Software_Development_Engineering')",Data Structures,Software_Development_Engineering
1104,Senior Software Engineer @ Oracle,Oracle,"('Agile', 'Software_Development_Engineering')",Agile,Software_Development_Engineering
1103,Senior Software Engineer @ Oracle,Oracle,"('Python', 'Programming_Tools')",Python,Programming_Tools
1103,Senior Software Engineer @ Oracle,Oracle,"('Java', 'Programming_Tools')",Java,Programming_Tools
1103,Senior Software Engineer @ Oracle,Oracle,"('Aws', 'MLOps_DevOps_Cloud')",Aws,MLOps_DevOps_Cloud
1103,Senior Software Engineer @ Oracle,Oracle,"('Gcp', 'MLOps_DevOps_Cloud')",Gcp,MLOps_DevOps_Cloud
1103,Senior Software Engineer @ Oracle,Oracle,"('Life Insurance', 'Insurance_Risk_Underwriting')",Life Insurance,Insurance_Risk_Underwriting
1103,Senior Software Engineer @ Oracle,Oracle,"('Microservices', 'Software_Development_Engineering')",Microservices,Software_Development_Engineering
1103,Senior Software Engineer @ Oracle,Oracle,"('Agile', 'Software_Development_Engineering')",Agile,Software_Development_Engineering
1102,Principal Software Engineer @ Oracle,Oracle,"('Life Insurance', 'Insurance_Risk_Underwriting')",Life Insurance,Insurance_Risk_Underwriting
1102,Principal Software Engineer @ Oracle,Oracle,"('Microservices', 'Software_Development_Engineering')",Microservices,Software_Development_Engineering
1101,SAP Software Engineer @ Cardinal Health,Cardinal Health,"('Communication Skills', 'Soft_Skills_Misc')",Communication Skills,Soft_Skills_Misc
1101,SAP Software Engineer @ Cardinal Health,Cardinal Health,"('Data Structures', 'Software_Development_Engineering')",Data Structures,Software_Development_Engineering
1101,SAP Software Engineer @ Cardinal Health,Cardinal Health,"('Go', 'Software_Development_Engineering')",Go,Software_Development_Engineering
1100,"Software Engineer, Security @ Coinbase",Coinbase,"('Python', 'Programming_Tools')",Python,Programming_Tools
1100,"Software Engineer, Security @ Coinbase",Coinbase,"('Aws', 'MLOps_DevOps_Cloud')",Aws,MLOps_DevOps_Cloud
1100,"Software Engineer, Security @ Coinbase",Coinbase,"('Gcp', 'MLOps_DevOps_Cloud')",Gcp,MLOps_DevOps_Cloud
1100,"Software Engineer, Security @ Coinbase",Coinbase,"('Machine Learning', 'Machine_Learning_and_Artificial_Intelligence')",Machine Learning,Machine_Learning_and_Artificial_Intelligence
1100,"Software Engineer, Security @ Coinbase",Coinbase,"('Go', 'Software_Development_Engineering')",Go,Software_Development_Engineering
1100,"Software Engineer, Security @ Coinbase",Coinbase,"('Excel', 'Productivity_Tools')",Excel,Productivity_Tools
1099,Associate Software Engineer @ Highmark Health,Highmark Health,"('Python', 'Programming_Tools')",Python,Programming_Tools
1099,Associate Software Engineer @ Highmark Health,Highmark Health,"('Java', 'Programming_Tools')",Java,Programming_Tools
1099,Associate Software Engineer @ Highmark Health,Highmark Health,"('Hipaa', 'Healthcare_Pharma_Biotech')",Hipaa,Healthcare_Pharma_Biotech
1099,Associate Software Engineer @ Highmark Health,Highmark Health,"('Rest', 'Software_Development_Engineering')",Rest,Software_Development_Engineering
1099,Associate Software Engineer @ Highmark Health,Highmark Health,"('Data Structures', 'Software_Development_Engineering')",Data Structures,Software_Development_Engineering
1099,Associate Software Engineer @ Highmark Health,Highmark Health,"('Agile', 'Software_Development_Engineering')",Agile,Software_Development_Engineering
1099,Associate Software Engineer @ Highmark Health,Highmark Health,"('Scrum', 'Software_Development_Engineering')",Scrum,Software_Development_Engineering
1099,Associate Software Engineer @ Highmark Health,Highmark Health,"('Unit Testing', 'Software_Development_Engineering')",Unit Testing,Software_Development_Engineering
1099,Associate Software Engineer @ Highmark Health,Highmark Health,"('Javascript', 'Software_Development_Engineering')",Javascript,Software_Development_Engineering
1099,Associate Software Engineer @ Highmark Health,Highmark Health,"('Go', 'Software_Development_Engineering')",Go,Software_Development_Engineering
1099,Associate Software Engineer @ Highmark Health,Highmark Health,"('Css', 'Software_Development_Engineering')",Css,Software_Development_Engineering
1099,Associate Software Engineer @ Highmark Health,Highmark Health,"('React', 'Software_Development_Engineering')",React,Software_Development_Engineering
1099,Associate Software Engineer @ Highmark Health,Highmark Health,"('Angular', 'Software_Development_Engineering')",Angular,Software_Development_Engineering
1099,Associate Software Engineer @ Highmark Health,Highmark Health,"('Django', 'Software_Development_Engineering')",Django,Software_Development_Engineering
1099,Associate Software Engineer @ Highmark Health,Highmark Health,"('Flask', 'Software_Development_Engineering')",Flask,Software_Development_Engineering
1099,Associate Software Engineer @ Highmark Health,Highmark Health,"('Jira', 'Productivity_Tools')",Jira,Productivity_Tools
1098,Software Engineer (Robotics) @ Meta,Meta,"('Python', 'Programming_Tools')",Python,Programming_Tools
1098,Software Engineer (Robotics) @ Meta,Meta,"('Machine Learning', 'Machine_Learning_and_Artificial_Intelligence')",Machine Learning,Machine_Learning_and_Artificial_Intelligence
1098,Software Engineer (Robotics) @ Meta,Meta,"('Deep Learning', 'Machine_Learning_and_Artificial_Intelligence')",Deep Learning,Machine_Learning_and_Artificial_Intelligence
1098,Software Engineer (Robotics) @ Meta,Meta,"('Computer Vision', 'Machine_Learning_and_Artificial_Intelligence')",Computer Vision,Machine_Learning_and_Artificial_Intelligence
1098,Software Engineer (Robotics) @ Meta,Meta,"('Reinforcement Learning', 'Machine_Learning_and_Artificial_Intelligence')",Reinforcement Learning,Machine_Learning_and_Artificial_Intelligence
1098,Software Engineer (Robotics) @ Meta,Meta,"('Pytorch', 'Machine_Learning_and_Artificial_Intelligence')",Pytorch,Machine_Learning_and_Artificial_Intelligence
1098,Software Engineer (Robotics) @ Meta,Meta,"('Tensorflow', 'Machine_Learning_and_Artificial_Intelligence')",Tensorflow,Machine_Learning_and_Artificial_Intelligence
1097,Software Engineer (Systems) @ Meta,Meta,"('Python', 'Programming_Tools')",Python,Programming_Tools
1097,Software Engineer (Systems) @ Meta,Meta,"('Sql', 'Programming_Tools')",Sql,Programming_Tools
1097,Software Engineer (Systems) @ Meta,Meta,"('Java', 'Programming_Tools')",Java,Programming_Tools
1097,Software Engineer (Systems) @ Meta,Meta,"('Git', 'Programming_Tools')",Git,Programming_Tools
1097,Software Engineer (Systems) @ Meta,Meta,"('Machine Learning', 'Machine_Learning_and_Artificial_Intelligence')",Machine Learning,Machine_Learning_and_Artificial_Intelligence
1097,Software Engineer (Systems) @ Meta,Meta,"('Javascript', 'Software_Development_Engineering')",Javascript,Software_Development_Engineering
1097,Software Engineer (Systems) @ Meta,Meta,"('Php', 'Software_Development_Engineering')",Php,Software_Development_Engineering
1097,Software Engineer (Systems) @ Meta,Meta,"('Html', 'Software_Development_Engineering')",Html,Software_Development_Engineering
1097,Software Engineer (Systems) @ Meta,Meta,"('Css', 'Software_Development_Engineering')",Css,Software_Development_Engineering
1096,"Software Engineer, iOS @ Meta",Meta,"('Machine Learning', 'Machine_Learning_and_Artificial_Intelligence')",Machine Learning,Machine_Learning_and_Artificial_Intelligence
1096,"Software Engineer, iOS @ Meta",Meta,"('Api', 'Software_Development_Engineering')",Api,Software_Development_Engineering
1096,"Software Engineer, iOS @ Meta",Meta,"('Unit Testing', 'Software_Development_Engineering')",Unit Testing,Software_Development_Engineering
1096,"Software Engineer, iOS @ Meta",Meta,"('Swift', 'Software_Development_Engineering')",Swift,Software_Development_Engineering
1096,"Software Engineer, iOS @ Meta",Meta,"('Objective-C', 'Software_Development_Engineering')",Objective-C,Software_Development_Engineering
1095,"Software Engineer, Infrastructure @ Meta",Meta,"('Python', 'Programming_Tools')",Python,Programming_Tools
1095,"Software Engineer, Infrastructure @ Meta",Meta,"('Java', 'Programming_Tools')",Java,Programming_Tools
1095,"Software Engineer, Infrastructure @ Meta",Meta,"('Machine Learning', 'Machine_Learning_and_Artificial_Intelligence')",Machine Learning,Machine_Learning_and_Artificial_Intelligence
1095,"Software Engineer, Infrastructure @ Meta",Meta,"('Api', 'Software_Development_Engineering')",Api,Software_Development_Engineering
1095,"Software Engineer, Infrastructure @ Meta",Meta,"('Unit Testing', 'Software_Development_Engineering')",Unit Testing,Software_Development_Engineering
1095,"Software Engineer, Infrastructure @ Meta",Meta,"('Javascript', 'Software_Development_Engineering')",Javascript,Software_Development_Engineering
1094,"Software Engineer, Product @ Meta",Meta,"('Python', 'Programming_Tools')",Python,Programming_Tools
1094,"Software Engineer, Product @ Meta",Meta,"('Java', 'Programming_Tools')",Java,Programming_Tools
1094,"Software Engineer, Product @ Meta",Meta,"('Machine Learning', 'Machine_Learning_and_Artificial_Intelligence')",Machine Learning,Machine_Learning_and_Artificial_Intelligence
1094,"Software Engineer, Product @ Meta",Meta,"('Api', 'Software_Development_Engineering')",Api,Software_Development_Engineering
1094,"Software Engineer, Product @ Meta",Meta,"('Unit Testing', 'Software_Development_Engineering')",Unit Testing,Software_Development_Engineering
1094,"Software Engineer, Product @ Meta",Meta,"('Javascript', 'Software_Development_Engineering')",Javascript,Software_Development_Engineering
